,WBA02_Storage_AF,WBA03_Storage_AF,WBA04_Storage_AF,WBA05_Storage_AF,WBA06_Storage_AF,WBA07N_Storage_AF,WBA07S_Storage_AF,WBA08N_Storage_AF,WBA08S_Storage_AF,WBA09_Storage_AF,WBA10_Storage_AF,WBA11_Storage_AF,WBA12_Storage_AF,WBA13_Storage_AF,WBA14_Storage_AF,WBA15N_Storage_AF,WBA15S_Storage_AF,WBA16_Storage_AF,WBA17N_Storage_AF,WBA17S_Storage_AF,WBA18_Storage_AF,WBA19_Storage_AF,WBA20_Storage_AF,WBA21_Storage_AF,WBA22_Storage_AF,WBA23_Storage_AF,WBA24_Storage_AF,WBA25_Storage_AF,WBA26N_Storage_AF,WBA26S_Storage_AF,WBA50_Storage_AF,WBA60N_Storage_AF,WBA60S_Storage_AF,WBA61_Storage_AF,WBA62_Storage_AF,WBA63_Storage_AF,WBA64_Storage_AF,WBA71_Storage_AF,WBA72_Storage_AF,WBA73_Storage_AF,WBA90_Storage_AF,DETAW_Storage_AF
1989-01-31,23500051.97,7170912.01,86392909.2,39175218.01,5738244.14,28829166.21,49146056.94,30386348.33,52772815.99,18704921.88,11874418.55,37546189.64,1885458.81,440803.6,1395719.75,3179150.32,8218088.96,11303820.91,6347760.53,3820669.98,13390001.37,19218563.4,47545613.84,11392933.9,12089255.74,6280800.0,4522354.2,58906196.25,15258018.68,26520103.72,13992734.51,101010487.22,50423948.62,83586302.06,93363716.48,95558177.2,144557587.84,44230556.73,109845130.32,59559536.27,368937118.99,171345513.11
1989-02-28,23498788.02,7169290.25,86389000.08,39173557.42,5736331.99,28826988.08,49141434.14,30380440.69,52755532.4,18700525.77,11877816.65,37543385.66,1886077.15,442133.86,1395106.76,3180967.89,8225035.18,11306178.46,6347161.8,3820049.18,13386146.63,19214377.55,47550226.25,11391174.11,12088777.04,6281984.42,4522853.06,58904347.58,15254637.56,26520973.63,13993295.94,101033309.29,50430596.71,83562785.41,93343418.78,95554895.17,144582925.32,44226213.63,109850804.88,59573674.09,369009392.12,171349856.88
1989-03-31,23515809.0,7182161.5,86448346.87,39244145.78,5739728.04,28849394.79,49171393.67,30420606.76,52849174.59,18747301.58,11901442.99,37559193.84,1889559.93,441576.61,1400218.09,3189529.26,8256383.98,11326574.31,6348739.83,3826664.87,13406531.06,19267092.42,47577008.0,11423987.86,12129603.47,6307944.11,4535357.05,58919058.77,15279949.15,26551258.83,13994705.16,101086933.33,50444956.35,83581704.45,93346057.89,95560461.86,144589272.94,44224453.94,109859730.92,59587569.16,369072172.05,171409082.44
1989-04-30,23506589.22,7173136.87,86428175.47,39233303.61,5739070.72,28838367.88,49159827.57,30400529.74,52809243.69,18723452.12,11912621.88,37534220.73,1886666.54,440822.48,1398579.69,3184184.41,8254954.8,11317728.37,6345609.81,3823933.92,13395537.78,19249934.49,47583336.22,11412848.79,12120509.86,6309582.27,4537219.79,58915825.51,15277667.96,26549477.54,13995047.33,101080387.71,50438972.3,83591583.94,93343329.21,95535895.53,144519569.84,44222986.82,109865005.04,59595821.63,369113476.9,171390081.05
1989-05-31,23516298.95,7179268.87,86419505.38,39226603.38,5738381.04,28827468.05,49134294.02,30388388.01,52771204.04,18707324.53,11907520.58,37531982.86,1885414.05,441737.78,1395006.73,3179432.28,8238822.59,11306795.94,6344584.56,3820972.3,13389708.98,19222483.4,47572635.34,11395883.9,12097389.36,6295273.89,4530454.07,58905424.42,15272021.36,26543827.89,13994620.9,101042374.41,50413070.7,83582640.08,93300306.58,95496011.59,144418889.58,44217842.84,109854284.87,59573083.1,369049700.04,171364918.87
1989-06-30,23520033.03,7180998.79,86407744.71,39214436.26,5737646.73,28817352.85,49113223.02,30385888.74,52761941.03,18700894.45,11894754.42,37529799.1,1884556.73,442343.11,1393109.99,3177994.61,8226928.51,11302159.28,6343462.79,3819272.83,13389151.33,19213103.26,47544801.67,11388012.63,12087014.01,6286291.14,4523707.86,58876186.85,15265156.78,26534420.55,13991581.51,100988309.23,50372865.61,83568378.05,93270483.13,95444574.92,144318707.04,44208848.41,109846675.98,59557434.37,369021867.46,171333063.58
1989-07-31,23523423.71,7182731.92,86395626.89,39198071.61,5736920.65,28807371.01,49098194.12,30387707.2,52766951.62,18700659.9,11880523.02,37540349.39,1886467.2,445785.17,1393537.49,3185019.73,8227374.74,11310617.31,6343161.27,3820115.73,13391560.99,19214430.87,47506222.16,11387562.05,12089326.8,6280691.21,4516584.0,58828027.79,15261972.04,26527393.06,13989481.84,100912390.38,50317310.63,83549819.46,93250050.09,95392915.63,144233817.58,44206353.68,109847125.99,59546613.22,368987981.01,171306235.65
1989-08-31,23521829.13,7180213.58,86379353.42,39177990.9,5736392.69,28798786.8,49089309.31,30388779.54,52779661.25,18700719.6,11868527.03,37545546.41,1886777.36,445192.8,1395292.16,3186328.05,8228634.79,11314268.14,6343365.09,3821211.93,13395166.31,19216106.14,47475002.89,11389228.85,12090455.56,6279398.25,4510939.24,58794143.82,15253947.79,26515762.71,13988697.75,100853491.68,50277553.88,83531913.41,93229361.08,95351429.77,144134811.16,44203165.43,109851889.72,59538919.92,368936086.03,171286727.28
1989-09-30,23509746.85,7170258.29,86363546.46,39162890.06,5736862.88,28804866.05,49106399.17,30394156.02,52809691.01,18703221.71,11866517.37,37542123.72,1885934.47,443046.38,1396516.27,3183787.43,8232593.78,11313366.97,6343848.6,3822493.67,13398556.52,19224813.91,47473033.09,11396067.72,12095689.98,6284265.92,4510938.65,58790611.88,15247264.58,26509923.13,13989419.24,100843860.74,50271588.52,83532645.11,93227641.75,95330530.0,144081372.85,44205520.68,109857895.68,59538067.61,368900784.3,171290634.51
1989-10-31,23503428.6,7165449.29,86356900.23,39158924.34,5736933.8,28808440.27,49105069.09,30389537.75,52792302.97,18701190.19,11868707.5,37535774.8,1886147.62,442764.22,1396122.94,3182613.89,8233744.91,11308279.64,6342863.06,3820678.77,13393348.6,19222448.82,47470891.11,11394024.27,12091417.07,6284756.48,4510987.09,58785862.14,15243256.9,26507458.32,13990011.98,100848040.16,50270215.31,83520107.72,93215520.08,95319951.7,144078338.02,44198224.59,109858554.99,59540947.76,368924320.22,171287608.43
1989-11-30,23504043.03,7167371.26,86351382.41,39161997.56,5735232.61,28810532.4,49103307.01,30387152.47,52775297.45,18701422.39,11871935.71,37531510.68,1885847.07,442177.42,1396041.66,3181744.69,8236741.12,11306087.82,6343058.66,3819594.05,13390538.47,19220494.91,47472943.46,11392548.19,12088283.61,6284623.38,4510311.77,58784101.74,15239947.84,26508410.57,13990017.66,100868086.27,50276194.14,83518581.22,93226805.74,95305732.35,144095180.06,44190353.21,109845554.72,59545800.77,368951408.63,171291644.34
1989-12-31,23494068.94,7159824.78,86337251.47,39152251.64,5733913.55,28810182.97,49101274.48,30377571.77,52754604.89,18695860.79,11874587.71,37536107.07,1887303.07,445071.58,1395607.91,3187025.32,8244235.19,11312454.69,6343413.63,3820013.12,13387263.6,19216364.37,47472609.25,11391968.51,12090359.77,6284156.14,4508488.75,58780861.18,15235205.24,26506681.08,13990755.76,100878358.03,50281409.11,83517633.75,93236791.36,95304937.73,144118016.33,44184762.73,109836651.67,59551488.37,368975900.45,171296070.94
1990-01-31,23497278.65,7163099.31,86363724.16,39169117.97,5736825.07,28821223.48,49117071.82,30387703.51,52782226.91,18707498.24,11882976.05,37537990.8,1887833.29,443454.51,1396161.51,3185796.62,8251606.09,11312171.95,6344783.21,3821499.45,13392731.02,19226327.87,47487406.55,11398068.81,12097938.91,6295895.62,4515739.88,58787080.4,15235937.34,26510691.26,13992273.46,100907388.73,50290733.32,83528927.33,93254820.97,95317636.85,144156052.33,44187179.66,109844763.03,59562775.53,369041283.41,171313714.85
1990-02-28,23491008.55,7156579.74,86362377.33,39162489.11,5735759.83,28819948.85,49121425.03,30377933.11,52765087.88,18701325.88,11889498.96,37530083.54,1885870.88,441611.64,1395636.42,3181508.65,8256136.45,11306771.12,6344822.73,3820927.16,13389343.9,19221146.49,47502043.12,11395505.24,12096178.07,6307605.19,4525595.37,58794745.04,15236519.82,26513871.59,13994072.75,100929874.49,50300607.79,83517496.08,93245405.22,95320985.5,144187700.41,44189762.56,109854778.18,59576675.67,369106875.78,171321718.31
1990-03-31,23490276.58,7156713.41,86362791.54,39163713.99,5734798.77,28815941.44,49113114.9,30371423.16,52745497.72,18695439.56,11891868.92,37519877.29,1884685.25,442116.97,1393663.53,3179801.89,8255655.32,11302329.08,6342674.52,3819647.05,13385520.56,19214674.27,47506611.87,11391232.32,12091967.2,6308934.95,4529617.74,58797724.96,15233633.17,26513838.39,13994640.89,100940936.25,50306054.52,83510016.76,93233974.06,95285358.76,144128578.56,44184809.08,109859103.87,59589783.42,369155906.8,171318421.18
1990-04-30,23498104.95,7163641.15,86361100.16,39164988.22,5735289.6,28811666.71,49093277.02,30370266.15,52737073.04,18690940.62,11890163.7,37517871.87,1886421.45,445582.29,1393132.11,3185369.18,8254068.83,11306169.34,6340850.17,3818902.21,13382961.72,19209496.41,47490402.44,11388755.34,12091922.02,6302586.55,4529168.52,58794370.32,15232716.45,26512936.41,13994707.71,100923968.29,50297405.44,83520183.34,93234844.91,95261525.44,144092800.65,44181044.25,109860900.75,59595192.17,369184947.58,171316185.93
1990-05-31,23507711.01,7170253.43,86376917.99,39178973.9,5735535.35,28813320.4,49084321.79,30383205.75,52756759.7,18704593.05,11887839.95,37520459.41,1886178.88,442709.86,1395123.07,3182273.94,8250761.55,11302364.58,6342014.69,3819753.34,13391036.07,19216179.85,47475594.9,11390143.61,12092120.41,6302896.31,4532166.22,58795265.39,15229566.71,26509401.19,13995198.67,100910845.05,50285375.95,83528919.76,93228348.38,95236181.71,144004556.83,44179975.06,109848494.47,59573607.89,369114362.86,171314286.36
1990-06-30,23506080.07,7166661.52,86361682.1,39156949.75,5739345.41,28798834.69,49054404.01,30385865.06,52762414.34,18707464.16,11878650.15,37511775.54,1882909.05,440648.43,1395648.15,3178069.35,8242039.88,11294304.43,6341018.94,3817943.37,13391455.55,19217377.7,47425385.6,11386743.08,12085479.12,6295305.09,4527984.04,58766642.31,15227128.52,26504422.78,13988754.81,100848142.38,50242008.65,83514406.55,93194907.3,95169748.48,143885091.24,44162815.94,109830991.45,59547507.37,369014162.57,171280742.73
1990-07-31,23508734.92,7167969.45,86344307.16,39138782.03,5734970.05,28781591.0,49026788.54,30380589.37,52755320.15,18700142.93,11864975.85,37515689.33,1883064.7,441812.84,1396270.05,3179373.56,8238711.09,11293904.93,6340809.86,3817925.31,13391524.17,19210078.95,47360562.68,11379422.48,12081225.23,6290088.68,4523178.74,58720201.2,15230423.68,26504431.46,13985392.1,100771859.98,50191845.34,83507340.81,93182238.61,95116715.96,143798868.75,44153991.81,109832654.27,59530468.95,368903879.77,171257818.77
1990-08-31,23508821.03,7167452.82,86328968.44,39122996.69,5736262.24,28773751.31,49010501.06,30387050.82,52774621.5,18705157.95,11851946.62,37520811.9,1883572.86,442823.53,1396850.22,3182103.4,8239473.13,11297901.13,6340673.31,3818523.07,13396128.13,19217100.88,47305458.0,11379314.14,12083526.06,6287440.97,4519136.61,58677019.05,15222373.07,26491773.17,13983647.63,100709942.68,50154289.97,83493848.32,93161703.4,95067922.42,143706390.13,44141220.62,109834641.55,59513680.7,368782296.46,171238262.86
1990-09-30,23497966.42,7158207.35,86297301.99,39095105.62,5731745.99,28766830.59,48999015.5,30381071.74,52771163.16,18695360.85,11844217.7,37516490.42,1881533.68,440547.76,1396720.51,3179143.12,8237953.82,11294389.61,6339672.03,3818760.45,13393837.23,19216147.4,47271867.4,11376391.64,12080646.42,6286452.95,4516603.43,58658121.89,15213629.72,26480220.9,13982022.6,100668909.38,50132239.41,83478714.44,93127472.36,95009555.2,143623431.01,44126453.3,109813308.03,59500859.74,368703886.88,171222386.99
1990-10-31,23491753.92,7152835.01,86274882.54,39078657.89,5730319.5,28760093.81,48987117.0,30372024.06,52750440.02,18687468.94,11838415.48,37510056.15,1880028.7,440094.28,1396547.13,3178342.1,8236284.94,11293182.26,6338826.19,3818070.63,13388926.27,19209188.19,47259620.57,11374544.56,12076808.56,6282997.34,4513622.94,58651495.24,15208166.04,26473115.22,13978616.58,100656813.08,50123858.93,83434086.07,93109662.89,94975985.91,143596565.06,44106085.85,109805357.43,59498588.98,368726255.09,171213898.39
1990-11-30,23485570.32,7148571.02,86262404.29,39073231.27,5729397.07,28760285.48,48983812.2,30365541.37,52735172.86,18682541.87,11838323.79,37506202.66,1879534.7,439698.56,1396411.4,3178088.47,8237698.97,11293215.1,6339110.85,3817426.24,13385099.05,19203353.66,47255676.5,11372543.06,12073534.67,6281555.88,4511574.02,58645245.85,15203874.9,26470184.53,13978221.61,100665246.23,50127894.44,83434421.64,93119951.01,94975892.19,143608045.55,44094194.73,109796233.28,59499886.28,368749605.99,171211837.6
1990-12-31,23482129.44,7147057.67,86252909.79,39072922.75,5727309.44,28762547.7,48983453.32,30361462.96,52725757.75,18682510.46,11839055.8,37511099.66,1881770.85,442180.12,1396015.38,3182919.45,8244895.65,11300534.05,6339738.1,3818131.01,13384248.1,19203722.02,47258231.1,11375372.72,12077618.94,6282748.59,4511148.21,58647071.52,15202459.73,26470851.27,13977968.98,100680143.78,50134714.53,83441458.7,93126744.51,94976616.88,143636687.44,44083037.06,109784392.8,59502120.31,368777096.06,171223817.5
1991-01-31,23480560.15,7146714.74,86244770.62,39075364.45,5724748.04,28764164.67,48985039.59,30360191.58,52722237.15,18683141.24,11840108.16,37504896.77,1880992.33,440749.84,1395585.26,3180758.52,8247298.74,11298743.64,6339809.33,3817533.34,13382420.34,19203136.99,47257184.84,11375671.61,12076274.29,6283394.29,4510512.75,58645457.49,15196965.71,26464926.74,13977318.85,100688064.79,50140758.87,83443235.16,93135831.89,94974378.43,143669106.51,44074703.71,109783563.77,59507166.89,368811925.1,171226623.78
1991-02-28,23478271.38,7144821.81,86242096.78,39078120.35,5723229.91,28766757.27,48988195.59,30360068.14,52726163.77,18684026.0,11840265.03,37497062.05,1879412.86,439456.65,1394311.47,3177574.04,8246169.71,11293580.66,6339978.68,3817206.09,13382230.87,19202935.46,47263498.08,11376917.89,12074886.62,6285745.17,4512496.45,58649790.81,15191870.73,26460705.27,13977529.6,100704824.05,50149096.11,83431113.58,93114145.11,94964145.57,143683284.36,44068184.58,109787133.92,59515267.68,368847866.67,171238972.22
1991-03-31,23491111.25,7150353.49,86316623.29,39133143.89,5730301.43,28790991.52,49031687.72,30400123.11,52831094.29,18725837.9,11857841.69,37513111.56,1883083.05,439263.09,1395389.34,3181520.48,8260821.71,11302605.61,6342172.07,3821845.71,13400898.88,19251559.76,47316749.29,11415357.42,12110130.88,6306850.89,4523306.94,58680371.18,15205001.46,26479939.06,13980991.93,100797698.12,50178909.55,83472576.92,93160706.47,95077301.43,143842416.07,44099531.2,109858916.44,59545399.33,369014397.38,171311743.35
1991-04-30,23485395.05,7140595.51,86318285.33,39119975.41,5729783.49,28778596.28,49015738.29,30378180.08,52785456.93,18704164.16,11868700.92,37484022.15,1880574.19,438898.06,1392303.48,3176105.45,8248878.31,11291817.59,6338758.6,3818982.68,13390001.18,19231271.97,47330276.06,11400020.13,12097327.44,6303453.26,4524227.9,58688919.67,15196621.63,26474171.52,13981117.41,100812349.34,50185241.2,83481931.8,93149236.53,95056102.36,143831252.14,44092959.99,109862326.99,59552247.87,369057298.85,171297827.06
1991-05-31,23495620.1,7147373.59,86316546.5,39118197.27,5728718.39,28764945.67,48982207.52,30367978.08,52744342.3,18690583.95,11867648.15,37466232.92,1878742.24,439351.32,1389147.86,3173103.16,8233309.19,11285332.17,6336262.67,3816227.34,13383979.07,19208831.19,47321163.94,11383396.75,12080138.06,6290575.27,4519766.99,58686874.13,15192339.24,26471691.89,13979451.2,100783542.05,50166310.35,83466565.01,93118107.8,95000558.85,143726965.28,44071745.46,109829472.37,59521644.13,368962823.88,171272090.87
1991-06-30,23497462.1,7148296.18,86300125.54,39106650.85,5727968.09,28749454.0,48951938.73,30365177.93,52733883.75,18683630.25,11857513.42,37452746.7,1877821.15,440510.11,1386524.88,3172467.58,8223654.32,11284303.67,6334005.03,3814712.41,13383116.54,19202334.08,47294322.46,11375234.0,12075318.45,6286122.73,4516343.61,58666435.38,15196921.57,26477520.67,13973343.5,100727239.18,50128848.8,83431836.27,93090949.41,94946414.85,143622924.96,44048490.06,109801562.65,59489852.59,368841220.57,171237348.76
1991-07-31,23497755.07,7147912.51,86278826.55,39088211.07,5727582.67,28733292.54,48925721.2,30365436.31,52735572.94,18680468.04,11843071.37,37435072.64,1876382.87,440123.86,1385386.13,3171050.24,8215594.66,11281404.3,6331830.49,3813434.49,13383708.43,19201470.11,47249276.26,11368982.2,12072209.91,6281616.67,4511326.45,58625884.57,15196780.2,26474681.12,13966172.8,100651949.6,50083200.49,83410843.83,93080251.66,94904243.78,143546505.63,44028784.1,109781935.24,59460022.28,368700464.0,171205851.17
1991-08-31,23494839.24,7144633.23,86254714.25,39067902.75,5725808.93,28719146.26,48904915.68,30362836.89,52736721.78,18674720.56,11829838.07,37425617.56,1874455.35,439128.48,1385026.64,3169678.87,8211656.89,11281339.9,6330749.11,3813179.46,13384908.55,19199961.65,47205572.42,11364360.18,12071281.34,6281210.88,4507834.1,58591451.76,15192640.45,26467048.71,13962814.63,100593788.91,50050926.0,83387072.15,93072211.37,94878410.91,143469313.81,44012151.92,109772022.33,59437831.54,368580342.2,171187840.36
1991-09-30,23484442.37,7135311.78,86223318.61,39040834.11,5723933.93,28713668.36,48890590.89,30359161.62,52732467.87,18667753.9,11822222.35,37424751.93,1874344.02,439249.21,1385743.23,3171235.12,8215204.63,11284263.38,6329723.83,3814146.01,13385529.89,19200715.84,47172565.88,11362604.94,12071786.12,6282792.72,4505992.47,58574308.29,15184488.71,26456143.29,13961159.72,100551281.3,50030455.61,83361157.9,93051534.56,94846572.19,143380418.24,43992323.98,109728816.01,59416883.69,368502366.15,171174779.0
1991-10-31,23478868.86,7130521.77,86203106.44,39027398.32,5723430.85,28711658.6,48884794.07,30354653.39,52720891.72,18664168.57,11816190.96,37418258.11,1874936.74,439243.54,1386175.17,3172143.08,8214288.64,11284317.44,6328340.83,3813315.83,13381654.25,19198183.16,47166212.4,11362131.85,12068884.8,6279849.28,4504475.63,58568852.83,15181699.07,26454892.2,13960131.5,100559659.54,50037589.54,83363552.44,93059146.39,94853713.37,143396363.38,43979650.59,109713190.25,59413758.35,368518974.92,171178163.87
1991-11-30,23475742.64,7128441.39,86196742.52,39026780.07,5723179.18,28713300.22,48884601.36,30352442.0,52716031.96,18664547.02,11815370.66,37417155.33,1874986.38,438622.42,1386101.03,3171266.38,8213105.12,11282061.65,6329004.89,3813187.76,13381068.3,19196032.22,47165844.84,11361845.34,12065066.96,6276923.79,4501867.75,58563652.21,15175583.16,26449296.19,13959730.97,100570595.83,50042656.79,83362867.14,93062350.08,94851610.03,143417342.59,43969954.58,109711790.97,59415256.78,368534692.85,171175219.1
1991-12-31,23472770.82,7126777.28,86195317.61,39032373.72,5721824.22,28719836.64,48894132.68,30356403.51,52728885.81,18671662.63,11818062.69,37423649.77,1876803.25,439432.45,1386158.06,3173359.17,8218305.21,11285935.08,6330580.17,3814828.66,13385024.5,19201336.27,47172835.21,11367571.71,12069491.97,6278778.59,4503678.74,58569009.63,15176047.46,26451384.49,13959477.09,100594697.35,50053215.69,83378491.15,93080236.0,94861044.28,143453630.84,43962917.7,109705190.94,59417628.68,368560538.08,171195513.64
1992-01-31,23471309.02,7124549.27,86197239.42,39038206.58,5721900.07,28726927.82,48905504.43,30357393.17,52735673.55,18675769.11,11822851.13,37424607.49,1877149.98,438716.98,1386363.64,3173002.28,8222662.6,11286599.93,6331564.24,3815507.17,13385618.55,19204300.69,47183425.38,11372328.8,12071970.7,6282442.16,4506574.15,58576584.63,15174452.33,26452420.88,13959728.19,100620386.42,50066049.84,83399890.25,93099966.01,94874498.9,143498161.24,43959857.65,109707458.72,59423886.36,368591314.53,171207479.37
1992-02-29,23487568.1,7132545.22,86269571.33,39090483.35,5727065.74,28750756.69,48940647.63,30391525.56,52811166.21,18712265.32,11840339.24,37440714.17,1879867.26,438551.72,1387544.62,3175344.59,8235037.34,11293348.57,6334208.53,3818812.23,13399377.25,19238154.22,47226939.59,11403154.62,12098441.67,6300385.61,4517849.41,58602862.97,15185708.25,26465901.06,13963255.11,100687662.32,50092334.44,83438394.22,93137253.33,94949511.73,143587608.1,43983676.58,109745232.03,59441592.39,368672335.39,171265449.55
